date,time,FCU_temp_setpoint,FCU_onoff_setpoint,FCU_fan_setpoint,FCU_temp_feedback,FCU_mode_setpoint,FCU_control_mode,FCU_temp_setpoint_feedback,FCU_onoff_feedback,FCU_lock_feedback,FCU_fan_feedback,FCU_mode_feedback,manul_FCU_onoff,manul_temp_setpoint,manul_FCU_fan,manul_FCU_mode,supply_pressure,return_pressure,waterflow,supply_temp,return_temp,occupant_num,occupant_transform,room_temp1,room_RH1,room_temp2,room_RH2,differential_pressure
2021-08-16,06:23,,,,,,,,,,,,,,,,240625.72,243643.11,2.06,20.2,17.03,,,29.45,58.28,29.81,58.11,-0.28
2021-08-16,06:24,,,,,,,,,,,,,,,,240609.27,243629.74,2.05,20.13,17.03,,,29.45,58.28,29.81,58.11,-0.28
2021-08-16,06:25,,,,,,,,,,,,,,,,240622.76,243625.91,2.06,20.13,17.03,,,29.45,58.28,29.81,58.11,-0.28
2021-08-16,06:26,,,,,,,,,,,,,,,,240643.61,243627.1,2.07,20.13,17.03,,,29.45,58.36,29.81,58.11,-0.28
2021-08-16,06:27,,,,,,,,,,,,,,,,240623.5,243626.73,2.05,20.2,17.03,,,29.45,58.28,29.81,58.18,-0.28
2021-08-16,06:28,,,,,,,,,,,,,,,,240614.13,243628.04,2.05,20.13,17.03,,,29.43,58.28,29.81,58.11,-0.28
2021-08-16,06:29,,,,,,,,,,,,,,,,240622.98,243603.05,2.06,20.13,17.03,,,29.43,58.28,29.81,58.11,-0.28
2021-08-16,06:30,,,,,,,,,,,,,,,,240611.82,243616.49,2.06,20.13,17.03,,,29.43,58.36,29.81,58.11,-0.28
2021-08-16,06:31,,,,,,,,,,,,,,,,240605.01,243592.87,2.05,20.2,17.03,,,29.43,58.36,29.81,58.11,-0.28
2021-08-16,06:32,,,,,,,,,,,,,,,,240606.2,243609.99,2.05,20.2,17.03,,,29.43,58.39,29.81,58.18,-0.28
2021-08-16,06:33,,,,,,,,,,,,,,,,240619.54,243589.42,2.06,20.2,17.03,,,29.43,58.39,29.81,58.18,-0.28
2021-08-16,06:34,,,,,,,,,,,,,,,,240624.31,243606.06,2.05,20.2,17.03,,,29.43,58.36,29.81,58.18,-0.28
2021-08-16,06:35,,,,,,,,,,,,,,,,240590.48,243593.02,2.05,20.2,17.03,,,29.43,58.36,29.81,58.18,-0.28
2021-08-16,06:36,,,,,,,,,,,,,,,,240600.72,243598.8,2.06,20.2,17.03,,,29.43,58.56,29.81,58.18,-0.28
2021-08-16,06:37,,,,,,,,,,,,,,,,240610.26,243600.1,2.05,20.2,17.03,,,29.43,58.56,29.81,58.18,-0.28
2021-08-16,06:38,,,,,,,,,,,,,,,,240597.67,243584.68,2.06,20.2,17.03,,,29.43,58.56,29.81,58.18,-0.28
2021-08-16,06:39,,,,,,,,,,,,,,,,240597.26,243609.89,2.06,20.13,17.03,,,29.43,58.49,29.81,58.11,-0.28
2021-08-16,06:40,,,,,,,,,,,,,,,,240597.58,243586.14,2.05,20.2,17.03,,,29.43,58.56,29.81,58.11,-0.28
2021-08-16,06:41,,,,,,,,,,,,,,,,240605.55,243599.41,2.07,20.13,17.03,,,29.43,58.56,29.81,58.11,-0.28
2021-08-16,06:42,,,,,,,,,,,,,,,,240603.91,243592.71,2.06,20.2,17.03,,,29.43,58.56,29.81,58.18,-0.28
2021-08-16,06:43,,,,,,,,,,,,,,,,240587.03,243594.44,2.05,20.2,17.03,,,29.43,58.56,29.81,58.18,-0.28
2021-08-16,06:44,,,,,,,,,,,,,,,,240610.05,243588.4,2.06,20.2,17.03,,,29.43,58.56,29.81,58.21,-0.28
2021-08-16,06:45,,,,,,,,,,,,,,,,240590.08,243611.43,2.06,20.13,17.03,,,29.43,58.66,29.81,58.18,-0.28
2021-08-16,06:46,,,,,,,,,,,,,,,,240609.45,243600.38,2.05,20.2,17.03,,,29.43,58.56,29.81,58.21,-0.28
2021-08-16,06:47,,,,,,,,,,,,,,,,240626.84,243598.92,2.06,20.2,17.03,,,29.43,58.56,29.81,58.18,-0.28
2021-08-16,06:48,,,,,,,,,,,,,,,,240587.77,243619.47,2.07,20.2,17.03,,,29.43,58.56,29.81,58.11,-0.28
2021-08-16,06:49,,,,,,,,,,,,,,,,240592.99,243607.06,2.06,20.2,17.03,,,29.43,58.56,29.81,58.11,-0.28
2021-08-16,06:50,,,,,,,,,,,,,,,,240606.26,243617.89,2.05,20.2,17.03,,,29.43,58.56,29.81,58.18,-0.28
2021-08-16,06:51,,,,,,,,,,,,,,,,240596.01,243622.12,2.06,20.13,17.03,,,29.35,58.56,29.81,58.18,-0.28
2021-08-16,06:52,,,,,,,,,,,,,,,,240592.52,243602.9,2.05,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,06:53,,,,,,,,,,,,,,,,240608.89,243609.88,2.05,20.13,17.03,,,29.35,58.56,29.81,58.18,-0.28
2021-08-16,06:54,,,,,,,,,,,,,,,,240563.38,243613.63,2.05,20.2,17.03,,,29.35,58.63,29.81,58.18,-0.28
2021-08-16,06:55,,,,,,,,,,,,,,,,240606.01,243624.94,2.06,20.2,17.03,,,29.35,58.63,29.81,58.18,-0.28
2021-08-16,06:56,,,,,,,,,,,,,,,,240617.42,243622.09,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,06:57,,,,,,,,,,,,,,,,240639.54,243622.3,2.07,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,06:58,,,,,,,,,,,,,,,,240604.67,243620.35,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,06:59,,,,,,,,,,,,,,,,240604.58,243621.11,2.05,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:00,,,,,,,,,,,,,,,,240607.4,243635.49,2.06,20.13,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:01,,,,,,,,,,,,,,,,240624.37,243630.57,2.05,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:02,,,,,,,,,,,,,,,,240634.25,243639.87,2.06,20.2,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:03,,,,,,,,,,,,,,,,240619.48,243633.14,2.06,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:04,,,,,,,,,,,,,,,,240617.17,243637.56,2.06,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:05,,,,,,,,,,,,,,,,240620.3,243650.03,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:06,,,,,,,,,,,,,,,,240626.6,243638.59,2.07,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:07,,,,,,,,,,,,,,,,240643.68,243679.93,2.05,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:08,,,,,,,,,,,,,,,,240629.06,243664.32,2.05,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:09,,,,,,,,,,,,,,,,240659.4,243669.84,2.05,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:10,,,,,,,,,,,,,,,,240645.65,243651.33,2.06,20.13,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:11,,,,,,,,,,,,,,,,240655.99,243661.48,2.06,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:12,,,,,,,,,,,,,,,,240658.36,243670.25,2.06,20.2,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:13,,,,,,,,,,,,,,,,240669.92,243678.72,2.07,20.2,17.03,,,29.35,58.66,29.81,58.11,-0.28
2021-08-16,07:14,,,,,,,,,,,,,,,,240678.97,243689.69,2.07,20.2,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:15,,,,,,,,,,,,,,,,240679.0,243700.95,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:16,,,,,,,,,,,,,,,,240672.86,243709.07,2.07,20.2,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:17,,,,,,,,,,,,,,,,240675.96,243679.82,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:18,,,,,,,,,,,,,,,,240681.48,243696.11,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:19,,,,,,,,,,,,,,,,240696.68,243681.86,2.06,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:20,,,,,,,,,,,,,,,,240709.3,243707.78,2.06,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:21,,,,,,,,,,,,,,,,240750.76,243713.77,2.06,20.2,17.03,,,29.35,58.66,29.81,58.11,-0.28
2021-08-16,07:22,,,,,,,,,,,,,,,,240698.02,243713.45,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:23,,,,,,,,,,,,,,,,240719.09,243725.14,2.05,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:24,,,,,,,,,,,,,,,,240704.64,243735.89,2.05,20.2,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:25,,,,,,,,,,,,,,,,240735.17,243740.6,2.06,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:26,,,,,,,,,,,,,,,,240732.25,243745.73,2.05,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:27,,,,,,,,,,,,,,,,240720.94,243758.26,2.06,20.2,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:28,,,,,,,,,,,,,,,,240716.29,243791.6,2.05,19.99,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:29,,,,,,,,,,,,,,,,240752.18,243750.91,2.05,19.58,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:30,,,,,,,,,,,,,,,,240752.35,243758.35,2.06,20.2,17.03,,,29.35,58.63,29.81,58.11,-0.28
2021-08-16,07:31,,,,,,,,,,,,,,,,240762.0,243756.62,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:32,,,,,,,,,,,,,,,,240758.96,243751.65,2.05,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:33,,,,,,,,,,,,,,,,240757.75,243763.3,2.07,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:34,,,,,,,,,,,,,,,,240772.25,243782.42,2.08,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:35,,,,,,,,,,,,,,,,240754.77,243790.22,2.05,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:36,,,,,,,,,,,,,,,,240778.31,243812.05,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:37,,,,,,,,,,,,,,,,240780.95,243792.85,2.06,20.13,17.03,,,29.35,58.56,29.81,58.11,-0.28
2021-08-16,07:38,,,,,,,,,,,,,,,,240783.96,243786.38,2.06,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:39,,,,,,,,,,,,,,,,240795.39,243813.47,2.06,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:40,,,,,,,,,,,,,,,,240792.99,243833.18,2.07,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:41,,,,,,,,,,,,,,,,240802.71,243815.36,2.05,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:42,,,,,,,,,,,,,,,,240810.38,243821.5,2.05,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:43,,,,,,,,,,,,,,,,240833.83,243829.58,2.06,20.13,17.03,,,29.35,58.63,29.85,58.11,-0.28
2021-08-16,07:44,,,,,,,,,,,,,,,,240838.07,243841.28,2.05,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:45,,,,,,,,,,,,,,,,240844.23,243848.1,2.06,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:46,,,,,,,,,,,,,,,,240853.07,243849.87,2.05,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:47,,,,,,,,,,,,,,,,240851.64,243876.23,2.05,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:48,,,,,,,,,,,,,,,,240852.92,243867.83,2.06,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:49,,,,,,,,,,,,,,,,240868.88,243892.7,2.06,20.13,17.03,,,29.35,58.56,29.85,58.11,-0.28
2021-08-16,07:50,,,,,,,,,,,,,,,,240876.62,243881.27,2.05,20.13,17.03,,,29.35,58.49,29.85,58.11,-0.28
2021-08-16,07:51,,,,,,,,,,,,,,,,238214.15,255535.16,2.04,8.98,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,07:52,,,,,,,,,,,,,,,,238013.82,255528.72,2.03,8.98,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,07:53,,,,,,,,,,,,,,,,237478.32,254600.14,1.96,8.71,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,07:54,,,,,,,,,,,,,,,,237048.01,253479.87,1.95,8.63,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,07:55,,,,,,,,,,,,,,,,237121.02,253476.41,1.98,8.43,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,07:56,,,,,,,,,,,,,,,,237626.73,253599.23,1.99,8.43,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,07:57,,,,,,,,,,,,,,,,237885.61,253735.54,1.98,8.43,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,07:58,,,,,,,,,,,,,,,,237968.56,253793.98,1.96,8.36,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,07:59,,,,,,,,,,,,,,,,237835.21,253517.33,1.95,8.16,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:00,,,,,,,,,,,,,,,,237928.96,253401.1,1.96,8.16,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:01,,,,,,,,,,,,,,,,238093.21,253639.91,1.97,8.16,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:02,,,,,,,,,,,,,,,,238331.02,253584.71,1.98,8.16,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:03,,,,,,,,,,,,,,,,238424.26,253692.84,1.96,8.16,17.03,,,29.35,58.28,29.85,58.11,-0.28
2021-08-16,08:04,,,,,,,,,,,,,,,,238424.08,253378.09,1.96,8.16,17.03,,,29.35,58.22,29.87,58.11,-0.28
2021-08-16,08:05,,,,,,,,,,,,,,,,238515.42,253457.01,1.96,8.08,17.03,,,29.35,58.22,29.87,58.11,-0.28
2021-08-16,08:06,,,,,,,,,,,,,,,,238711.19,253571.18,1.97,8.08,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:07,,,,,,,,,,,,,,,,238828.05,253700.52,1.97,7.95,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:08,,,,,,,,,,,,,,,,239030.26,253805.34,1.96,7.88,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:09,,,,,,,,,,,,,,,,239268.26,253917.01,1.96,7.88,17.03,,,29.35,58.28,29.87,58.11,-0.28
2021-08-16,08:10,,,,,,,,,,,,,,,,239197.78,253851.0,1.96,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:11,,,,,,,,,,,,,,,,239360.59,254001.17,1.97,7.88,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:12,,,,,,,,,,,,,,,,239519.48,254174.14,1.97,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:13,,,,,,,,,,,,,,,,239626.38,253985.7,1.97,7.88,17.03,,,29.35,58.22,29.95,58.11,-0.28
2021-08-16,08:14,,,,,,,,,,,,,,,,239702.95,254335.61,1.96,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:15,,,,,,,,,,,,,,,,239918.74,254408.09,1.97,7.88,17.03,,,29.35,58.22,29.95,58.11,-0.28
2021-08-16,08:16,,,,,,,,,,,,,,,,240074.74,254660.67,1.97,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:17,,,,,,,,,,,,,,,,240160.96,254773.44,1.97,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:18,,,,,,,,,,,,,,,,240309.64,254599.75,1.97,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:19,,,,,,,,,,,,,,,,240501.31,254898.61,1.99,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:20,,,,,,,,,,,,,,,,240562.87,254948.5,1.97,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:21,,,,,,,,,,,,,,,,240708.02,255119.59,1.98,7.88,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:22,,,,,,,,,,,,,,,,240882.04,255197.64,1.98,7.81,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:23,,,,,,,,,,,,,,,,241072.31,255381.76,1.98,7.88,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:24,,,,,,,,,,,,,,,,241223.53,255481.54,1.99,7.81,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:25,,,,,,,,,,,,,,,,241306.81,255850.7,2.0,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:26,,,,,,,,,,,,,,,,241473.33,255866.02,1.99,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:27,,,,,,,,,,,,,,,,240459.25,254549.09,1.99,7.81,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:28,,,,,,,,,,,,,,,,237102.36,251335.95,1.99,7.88,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:29,,,,,,,,,,,,,,,,234223.28,248479.44,1.98,7.77,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:30,,,,,,,,,,,,,,,,230242.8,244630.9,1.86,7.77,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:31,,,,,,,,,,,,,,,,225921.65,240313.83,1.77,7.81,17.03,,,29.35,58.28,29.95,58.11,-0.28
2021-08-16,08:32,,,,,,,,,,,,,,,,222494.8,237019.96,1.73,7.88,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:33,,,,,,,,,,,,,,,,219907.91,234269.72,1.69,7.88,17.03,,,29.35,58.28,29.95,58.21,-0.28
2021-08-16,08:34,,,,,,,,,,,,,,,,217530.73,231973.44,1.66,7.77,17.03,,,29.35,58.28,29.95,58.21,-0.28
2021-08-16,08:35,,,,,,,,,,,,,,,,215121.63,229402.1,1.58,7.67,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:36,,,,,,,,,,,,,,,,212342.68,226845.31,1.49,7.81,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:37,,,,,,,,,,,,,,,,209997.71,224495.17,1.44,7.6,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:38,,,,,,,,,,,,,,,,208044.69,222259.0,1.39,7.67,17.03,,,29.35,58.28,29.95,58.18,-0.28
2021-08-16,08:39,,,,,,,,,,,,,,,,206331.89,220848.02,1.32,7.6,17.03,,,29.35,58.28,29.95,58.21,-0.28
2021-08-16,08:40,,,,,,,,,,,,,,,,204723.82,219190.21,1.26,7.6,17.03,,,29.35,58.39,29.95,58.38,-0.28
2021-08-16,08:41,,,,,,,,,,,,,,,,203020.8,217554.61,1.19,7.6,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:42,,,,,,,,,,,,,,,,201520.17,216020.49,1.14,7.6,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:43,,,,,,,,,,,,,,,,200231.33,214563.01,1.09,7.6,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:44,,,,,,,,,,,,,,,,199062.63,213544.07,1.04,7.6,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:45,,,,,,,,,,,,,,,,198127.18,212544.14,0.98,7.6,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:46,,,,,,,,,,,,,,,,197225.12,211635.32,0.92,7.6,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:47,,,,,,,,,,,,,,,,196464.7,211207.67,0.87,7.6,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:48,,,,,,,,,,,,,,,,196027.47,210358.83,0.83,7.67,17.03,,,29.35,58.56,29.95,58.38,-0.28
2021-08-16,08:49,,,,,,,,,,,,,,,,195471.2,210135.3,0.78,7.6,17.03,,,29.35,58.49,29.95,58.38,-0.28
2021-08-16,08:50,,,,,,,,,,,,,,,,195366.26,209362.94,0.8,7.6,17.03,,,29.35,58.49,29.95,58.38,-0.28
2021-08-16,08:51,,,,,,,,,,,,,,,,196030.44,210123.45,0.85,7.6,17.03,,,29.35,58.46,29.95,58.45,-0.28
2021-08-16,08:52,,,,,,,,,,,,,,,,196299.93,210275.46,0.84,7.6,17.03,,,29.35,58.46,29.95,58.45,-0.28
2021-08-16,08:53,,,,,,,,,,,,,,,,196197.84,210116.71,0.81,7.53,17.03,,,29.35,58.49,29.95,58.38,-0.28
2021-08-16,08:54,,,,,,,,,,,,,,,,195868.94,210005.1,0.79,7.6,17.03,,,29.35,58.49,29.95,58.38,-0.28
2021-08-16,08:55,,,,,,,,,,,,,,,,195483.54,209623.75,0.77,7.6,17.03,,,29.35,58.49,29.95,58.38,-0.28
2021-08-16,08:56,,,,,,,,,,,,,,,,195099.73,209171.85,0.74,7.6,17.03,,,29.35,58.49,29.95,58.45,-0.28
2021-08-16,08:57,,,,,,,,,,,,,,,,195561.56,209403.44,0.8,7.6,17.03,,,29.35,58.46,29.95,58.38,-0.28
2021-08-16,08:58,,,,,,,,,,,,,,,,195755.0,209868.09,0.81,7.6,17.03,,,29.35,58.46,29.95,58.38,-0.28
2021-08-16,08:59,,,,,,,,,,,,,,,,196148.48,209589.44,0.82,7.53,17.03,,,29.35,58.46,29.95,58.38,-0.28
2021-08-16,09:00,,,,,,,,,,,,,,,,195752.08,209718.5,0.79,7.6,17.03,,,29.35,58.46,29.95,58.45,-0.28
2021-08-16,09:01,,,,,,,,,,,,,,,,195557.0,209553.66,0.77,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:02,,,,,,,,,,,,,,,,195005.34,208956.06,0.73,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:03,,,,,,,,,,,,,,,,195131.99,208967.0,0.78,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:04,,,,,,,,,,,,,,,,195565.42,209401.09,0.81,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:05,,,,,,,,,,,,,,,,195770.07,209478.71,0.82,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:06,,,,,,,,,,,,,,,,195630.89,209352.79,0.8,7.6,17.03,,,29.35,58.28,29.95,58.45,-0.28
2021-08-16,09:07,,,,,,,,,,,,,,,,195504.53,209225.43,0.78,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:08,,,,,,,,,,,,,,,,195014.95,208968.13,0.74,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:09,,,,,,,,,,,,,,,,194748.95,208432.78,0.76,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:10,,,,,,,,,,,,,,,,195226.49,208816.99,0.8,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:11,,,,,,,,,,,,,,,,195472.6,209065.72,0.82,7.53,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:12,,,,,,,,,,,,,,,,195759.39,208971.29,0.8,7.33,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:13,,,,,,,,,,,,,,,,195394.98,208999.63,0.8,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:14,,,,,,,,,,,,,,,,195061.3,208878.44,0.76,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:15,,,,,,,,,,,,,,,,194589.42,208403.9,0.74,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:16,,,,,,,,,,,,,,,,194881.53,208567.74,0.8,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:17,,,,,,,,,,,,,,,,195335.45,208963.69,0.82,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:18,,,,,,,,,,,,,,,,195698.11,208754.41,0.81,7.33,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:19,,,,,,,,,,,,,,,,195231.04,208875.98,0.8,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:20,,,,,,,,,,,,,,,,195068.11,208716.27,0.77,7.6,17.03,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:21,,,,,,,,,,,,,,,,194437.89,208079.49,0.73,7.6,17.03,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:22,,,,,,,,,,,,,,,,194643.99,208298.01,0.79,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:23,,,,,,,,,,,,,,,,194984.81,208579.9,0.81,7.6,17.03,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:24,,,,,,,,,,,,,,,,195395.45,208586.87,0.82,7.5,17.1,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:25,,,,,,,,,,,,,,,,195069.85,208756.92,0.8,7.53,17.03,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:26,,,,,,,,,,,,,,,,195078.28,208773.82,0.8,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:27,,,,,,,,,,,,,,,,194562.57,208259.03,0.75,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:28,,,,,,,,,,,,,,,,194323.45,208022.89,0.77,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:29,,,,,,,,,,,,,,,,194906.26,208131.75,0.81,7.6,17.03,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:30,,,,,,,,,,,,,,,,195191.79,208634.35,0.82,7.6,17.03,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:31,,,,,,,,,,,,,,,,195559.55,208274.93,0.8,7.33,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:32,,,,,,,,,,,,,,,,194938.47,208396.91,0.79,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:33,,,,,,,,,,,,,,,,194669.35,208417.19,0.76,7.6,17.03,,,29.35,58.28,29.95,58.31,-0.28
2021-08-16,09:34,,,,,,,,,,,,,,,,194052.29,207622.89,0.73,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:35,,,,,,,,,,,,,,,,194304.5,207593.34,0.79,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
